counter	SMILES (prior)	SMILES (after) round trip:
2409	OC(=O)CN=C(C(=O)c1ccccc1[C@H](Cc1c(O)ccc(c1O)C(=O)OC(=O)C)O)O	OC(=O)CN=C(C(=O)c1ccccc1C(Cc1c(O)ccc(c1O)C(=O)OC(=O)C)O)O
2410	CCCC(=C(/C=C/1\CCCC[C@H]1C)/C=C\C(=CCCC(=O)O)C)C[NH2+][O-]	CCCC(=C(C=C1CCCCC1C)C=CC(=CCCC(=O)O)C)C[NH2+][O-]
2411	OC(=O)C1=C(C)C(=O)C(=CC1=O)Nc1cccc(c1)[C@H](c1cc(O)c(cc1O)C(=O)O)C	OC(=O)C1=C(C)C(=O)C(=CC1=O)Nc1cccc(c1)C(c1cc(O)c(cc1O)C(=O)O)C
2413	OC(=O)/C=C\[C@@H](c1nc(N)ncc1C[C@@H](C(C)C)Oc1cccc(c1O)C(C)C)C	OC(=O)C=CC(c1nc(N)ncc1CC(C(C)C)Oc1cccc(c1O)C(C)C)C
2415	CCc1cc2CC(=C[C@@H]3c2c(c1)[C@H]([N+](=O)[O-])C(=C3)O)O	CCc1cc2CC(=CC3c2c(c1)C(N(=O)=O)C(=C3)O)O
2417	OC(=O)CCc1cccc2c1ccc(c2OC(=O)N)CC[C@@H](c1ccc(cc1)Cl)N=C(O)N	OC(=O)CCc1cccc2c1ccc(c2OC(=O)N)CCC(c1ccc(cc1)Cl)N=C(O)N
2418	OC/C=C/[C@H](c1ccc(c(c1)S(=O)(=O)Nc1ccccc1)O)C(N)N	OCC=CC(c1ccc(c(c1)S(=O)(=O)Nc1ccccc1)O)C(N)N
2419	OC(=O)CC1=CC=C[C@@H]2C1=CCc1c2c(O)ccc1C	OC(=O)CC1=CC=CC2C1=CCc1c2c(O)ccc1C
2421	NCc1c2cccc(c2c(c2c1cc(C)cc2O)[C@@](c1cccc2c1cc(F)cc2)(C(C)C)O)O	NCc1c2cccc(c2c(c2c1cc(C)cc2O)C(c1cccc2c1cc(F)cc2)(C(C)C)O)O
2422	C=CCC1=C(O)[C@H](c2c(C1)c(O)c1c(c2C)cc2c(c1C)[nH]c([n+]2CC(=O)O)O)C(=O)O	C=CCC1=C(O)C(c2c(C1)c(O)c1c(c2C)cc2c(c1C)[nH]c([n+]2CC(=O)O)O)C(=O)O
2423	OCc1ccc(c(c1)O[C@@H]1C=CCc2c1cc(n2C)O)COC(=O)NS(=O)(=O)c1ccccc1C	OCc1ccc(c(c1)OC1C=CCc2c1cc(n2C)O)COC(=O)NS(=O)(=O)c1ccccc1C
2425	O=CC1=CC(=O)C[C@H](C1=O)[C@@H](Cc1cc(ccc1O)CC(=O)O)O	O=CC1=CC(=O)CC(C1=O)C(Cc1cc(ccc1O)CC(=O)O)O
2426	OCc1cc2cc([nH]c2c2c1CC=C1[C@@H]2CC=C[C@H]1CC(=O)O)C(=O)O	OCc1cc2cc([nH]c2c2c1CC=C1C2CC=CC1CC(=O)O)C(=O)O
2427	C[C@@H](C(=O)O)Cc1ccc2c(c1)CC=N[C@@H]2c1c(O)cccc1C(=O)O	CC(C(=O)O)Cc1ccc2c(c1)CC=NC2c1c(O)cccc1C(=O)O
2429	Cc1cc2c(o1)ccc1c2[C@H](CC[C@@H]1C)[C@H]1C(=O)CC=CC1=O	Cc1cc2c(o1)ccc1c2C(CCC1C)C1C(=O)CC=CC1=O
2430	OC(=O)CC[C@H]1C[C@@H]([C@@H](N=C1O)O)c1ccccc1[C@H](C(=N)N)C	OC(=O)CCC1CC(C(N=C1O)O)c1ccccc1C(C(=N)N)C
2431	OC(=O)CCc1ccccc1[C@H](OCc1ccccc1C)C	OC(=O)CCc1ccccc1C(OCc1ccccc1C)C
2432	CC[C@H](CCc1c(cc2c(c1OC)nc(n2c1cccc(c1)C#N)O)OS(=O)(=O)O)O	CCC(CCc1c(cc2c(c1OC)nc(n2c1cccc(c1)C#N)O)OS(=O)(=O)O)O
2433	OC(=O)CC[C@H](C(=O)NC(=O)c1ccc2c(c1)cccc2)N	OC(=O)CCC(C(=O)NC(=O)c1ccc2c(c1)cccc2)N
2437	COC(=O)C[C@H]1[C@H](OC)C[C@H]2c3c1c(C/C(=C\C)/C(=O)O)cc(c3NC=C2)NC(=O)O	COC(=O)CC1C(OC)CC2c3c1c(CC(=CC)C(=O)O)cc(c3NC=C2)NC(=O)O
2438	CC[C@H](c1c(C)ccc2c1ccc(c2)C(=O)NC(C(=O)O)C(=O)O)C(=CC(=O)O)C	CCC(c1c(C)ccc2c1ccc(c2)C(=O)NC(C(=O)O)C(=O)O)C(=CC(=O)O)C
2439	OC(=O)C[C@H](c1c(O)cc(cc1C(C)(C)C)F)C(=O)O	OC(=O)CC(c1c(O)cc(cc1C(C)(C)C)F)C(=O)O
2440	CCOC(=O)N[C@@H]1C=C[C@@H]([C@H]([C@@H]1CCC(=O)O)c1ccccc1O)CCC(=O)O	CCOC(=O)NC1C=CC(C(C1CCC(=O)O)c1ccccc1O)CCC(=O)O
2442	CC/C=C\[C@@H]1C=CCc2c1cccc2C(=O)c1ccco1	CCC=CC1C=CCc2c1cccc2C(=O)c1ccco1
2443	C=C[C@@H](c1c2ccccc2c(c2c1cccc2)CC(=O)c1ccc(cc1)C=O)O	C=CC(c1c2ccccc2c(c2c1cccc2)CC(=O)c1ccc(cc1)C=O)O
2449	OC(=O)CCc1ccc2c(c1[C@@H](c1ccc[nH]1)O)[C@H](O)C=CC2	OC(=O)CCc1ccc2c(c1C(c1ccc[nH]1)O)C(O)C=CC2
2451	CCCc1ccc(c(c1)[C@@H]1CCNc2c1cccc2)C(=O)O	CCCc1ccc(c(c1)C1CCNc2c1cccc2)C(=O)O
2452	OC(=O)CC(=NCC(=O)[C@H](c1c(C(=O)O)c(O)nc2c1c1c(O)cccc1o2)C(=O)O)O	OC(=O)CC(=NCC(=O)C(c1c(C(=O)O)c(O)nc2c1c1c(O)cccc1o2)C(=O)O)O
2455	COc1c(OC)cc(c(c1/C=C/C(=O)O)NC(=O)OC(=O)Cc1ccccc1)O	COc1c(OC)cc(c(c1C=CC(=O)O)NC(=O)OC(=O)Cc1ccccc1)O
2457	N#Cc1cc(Cl)c(cc1C(=O)O)C(=O)N[C@H](C(=O)O)Cc1ccccc1	N#Cc1cc(Cl)c(cc1C(=O)O)C(=O)NC(C(=O)O)Cc1ccccc1
2458	CCCCC(=O)OC(=O)CC(=O)NC(=C/C=C\C(=CC#N)C)C(=O)Oc1c(O)cccc1C(=O)O	CCCCC(=O)OC(=O)CC(=O)NC(=CC=CC(=CC#N)C)C(=O)Oc1c(O)cccc1C(=O)O
2459	OC(=O)CC[C@@H]1C=CCc2c1cc1occ(c1c2C)NS(=O)(=O)O	OC(=O)CCC1C=CCc2c1cc1occ(c1c2C)NS(=O)(=O)O
2461	OCCc1ccc(cc1C(=O)O)/C(=C\c1ccc(c(c1Cl)CC(=O)OC)O)/O	OCCc1ccc(cc1C(=O)O)C(=Cc1ccc(c(c1Cl)CC(=O)OC)O)O
2463	COC(=O)C[C@@H](c1c(O)cc2c(c1C)cccc2)[C@H](CC(=O)c1ccccc1OC)O	COC(=O)CC(c1c(O)cc2c(c1C)cccc2)C(CC(=O)c1ccccc1OC)O
2465	CCc1cc(cc(c1[C@H](C[C@H](C(=O)O)C)O)C(=O)c1ccc(s1)C(=O)O)C(=O)OC	CCc1cc(cc(c1C(CC(C(=O)O)C)O)C(=O)c1ccc(s1)C(=O)O)C(=O)OC
2467	CC1=C[C@@H](O)c2c([C@@H]1Cc1c(N)cccc1F)cccc2C(=O)O	CC1=CC(O)c2c(C1Cc1c(N)cccc1F)cccc2C(=O)O
2468	OC(=O)[C@H](c1ccccc1)Cc1cccc(c1)C(=O)O	OC(=O)C(c1ccccc1)Cc1cccc(c1)C(=O)O
2469	COC1=C[C@H](CC1)c1cccc(c1CC)OCc1cccc(c1)C(=O)O	COC1=CC(CC1)c1cccc(c1CC)OCc1cccc(c1)C(=O)O
2470	CCCCc1cc2c(cc1[C@H](C(=O)O)C)nc(n2CC)O	CCCCc1cc2c(cc1C(C(=O)O)C)nc(n2CC)O
2472	CCc1ccccc1OC(=O)Cc1c(N)ccc(c1C/N=C(\Cc1ccc([nH]1)C)/O)O	CCc1ccccc1OC(=O)Cc1c(N)ccc(c1CN=C(Cc1ccc([nH]1)C)O)O
2473	OC(=O)CCCCCC[C@H](c1c(O)cc(cc1F)Cl)C(=O)NC(=O)c1cccc(c1O)C	OC(=O)CCCCCCC(c1c(O)cc(cc1F)Cl)C(=O)NC(=O)c1cccc(c1O)C
2475	OC(=O)CC(=O)/C=C/Nc1cc2CC=C[C@@H](c2c2c1COC2)O	OC(=O)CC(=O)C=CNc1cc2CC=CC(c2c2c1COC2)O
2476	CC1=CC2=C[C@H](c3c([C@H]2C=N1)c(O)ccc3)c1ccc2c(c1Cl)cc([nH]2)Cl	CC1=CC2=CC(c3c(C2C=N1)c(O)ccc3)c1ccc2c(c1Cl)cc([nH]2)Cl
2477	O=C(OC(=O)c1cccc2c1cccc2)CCC[C@@H]1C[C@H](O)C(=C[C@H]1O)C(=O)O	O=C(OC(=O)c1cccc2c1cccc2)CCCC1CC(O)C(=CC1O)C(=O)O
2478	C[C@@H]1CC[C@H](C(=C(C(=O)c2ccccc2)Cc2cccc(c2)OCC(=O)O)C1)O	CC1CCC(C(=C(C(=O)c2ccccc2)Cc2cccc(c2)OCC(=O)O)C1)O
2479	CCOC(=O)Nc1cc(O)c2c3c1C[C@H](O)[C@H]([C@@H]3C=C(C2)CC(c1cccc(c1)OC)(C)C)OC	CCOC(=O)Nc1cc(O)c2c3c1CC(O)C(C3C=C(C2)CC(c1cccc(c1)OC)(C)C)OC
2481	ClCCc1nccc(c1[C@@H]1CC=CC(=C1)C)c1cccc(c1)/C=C(\c1ccco1)/Cl	ClCCc1nccc(c1C1CC=CC(=C1)C)c1cccc(c1)C=C(c1ccco1)Cl
2482	COCc1ccc(c(c1C)N/C=C/C(=O)OCC)O	COCc1ccc(c(c1C)NC=CC(=O)OCC)O
2483	COC/C=C\C1=CCc2c(C1(C)C)c(cc(c2)C(=O)O)c1cc(C(=O)O)c(c(c1C(=O)O)O)C	COCC=CC1=CCc2c(C1(C)C)c(cc(c2)C(=O)O)c1cc(C(=O)O)c(c(c1C(=O)O)O)C
2484	COC(=O)CCCC(=O)c1c[nH]c2c1c(/C=C/CC=C)cnc2O	COC(=O)CCCC(=O)c1c[nH]c2c1c(C=CCC=C)cnc2O
2485	CC[n+]1c(O)[nH]c2c1cccc2CC[C@H](C[C@@](CC)(O)C)CC(C(=O)O)C(=O)O	CC[n+]1c(O)[nH]c2c1cccc2CCC(CC(CC)(O)C)CC(C(=O)O)C(=O)O
2486	O=Cc1c(cccc1NC(=O)c1ccccc1Cl)C[C@H](/C=C/C(=O)O)C	O=Cc1c(cccc1NC(=O)c1ccccc1Cl)CC(C=CC(=O)O)C
2487	OC[C@H](c1cc(C)ccc1COC(=O)C(=CN/C=C/C(=O)O)N)C=C	OCC(c1cc(C)ccc1COC(=O)C(=CNC=CC(=O)O)N)C=C
2495	N#C[C@H]([C@H](c1c[nH]c2c1c1cccc(c1c(c2)O)c1[nH]c(c2c1cc([nH]2)C)Br)O)C(=O)O	N#CC(C(c1c[nH]c2c1c1cccc(c1c(c2)O)c1[nH]c(c2c1cc([nH]2)C)Br)O)C(=O)O
2498	NC[C@@H]([C@H]1C=C(C=CC1=CC)c1cc(C)cc2c1cc1ccc(c(c1c2)c1ccc[nH]1)O)C	NCC(C1C=C(C=CC1=CC)c1cc(C)cc2c1cc1ccc(c(c1c2)c1ccc[nH]1)O)C
2500	CCO[C@@H]([C@@H](c1ccco1)OC)c1cccc(c1OC(=O)CCc1cccnc1C)OC	CCOC(C(c1ccco1)OC)c1cccc(c1OC(=O)CCc1cccnc1C)OC
2501	OCc1[nH]c2c([n+]1C[C@H]1C=C[C@H]3c4c1cccc4CC=C3)c(CCCC(=O)O)ccc2	OCc1[nH+]c2c(n1CC1C=CC3c4c1cccc4CC=C3)c(CCCC(=O)O)ccc2
2503	COc1ccc(c2c1CC=C([C@H]2O)C/C=C\CC(=O)NC(=O)OC(=O)C)c1ccccc1	COc1ccc(c2c1CC=C(C2O)CC=CCC(=O)NC(=O)OC(=O)C)c1ccccc1
2505	O[C@H](CNC(=O)CC(=O)OC(=O)/C=C(/CC(=CC(=O)O)O)\O)CCNc1ccc(cc1Cl)C(=O)O	OC(CNC(=O)CC(=O)OC(=O)C=C(CC(=CC(=O)O)O)O)CCNc1ccc(cc1Cl)C(=O)O
2507	CCCCN[C@@H]([C@H]([C@H]1C[C@H](O)[C@H]2c3c1c(C(=O)O)c1CC=CCc1c3[C@@H](C=C2)O)CC(=O)O)C	CCCCNC(C(C1CC(O)C2c3c1c(C(=O)O)c1CC=CCc1c3C(C=C2)O)CC(=O)O)C
2508	Cc1ccc2c(c1)c1[C@@H](Oc3ccccc3)C(=Cc3c1c(c2)cc(c3)c1c(C)ccn1C)C(=O)N	Cc1ccc2c(c1)c1C(Oc3ccccc3)C(=Cc3c1c(c2)cc(c3)c1c(C)ccn1C)C(=O)N
2509	CO/C(=C\C(=CC(=O)O)C)/CCc1cc(O)c2c(n1)cc(cc2)OC	COC(=CC(=CC(=O)O)C)CCc1cc(O)c2c(n1)cc(cc2)OC
2510	N#Cc1cc(O/C=C/CCC(=O)O)cc2c1[nH]c(c2)C	N#Cc1cc(OC=CCCC(=O)O)cc2c1[nH]c(c2)C
2511	CCOC(=O)CC1=C(C)C(=O)C(=O)[C@@H](C1=O)Cc1ccc(cc1C(=O)C)OCC	CCOC(=O)CC1=C(C)C(=O)C(=O)C(C1=O)Cc1ccc(cc1C(=O)C)OCC
2514	CO[C@H]1Cc2ccccc2-c2c1cc(c(c2)O)[C@H](C(=CCC(=O)O)C)O	COC1Cc2ccccc2-c2c1cc(c(c2)O)C(C(=CCC(=O)O)C)O
2515	O[C@@H]1C=CCc2c1ccc(c2C(=O)O)[C@@H](c1ccccc1)C(=O)O	OC1C=CCc2c1ccc(c2C(=O)O)C(c1ccccc1)C(=O)O
2516	CCc1ncc2c(c1CCOc1ccccc1)c([C@@H](O)N)c(c1c2cccc1CO)OC	CCc1ncc2c(c1CCOc1ccccc1)c(C(O)N)c(c1c2cccc1CO)OC
2517	CO/C=C/C(=O)CC(=NCC1=C(CC(=O)O)C(=O)c2c(C1=O)cc1c(c2O)c(OC)cc(c1)F)O	COC=CC(=O)CC(=NCC1=C(CC(=O)O)C(=O)c2c(C1=O)cc1c(c2O)c(OC)cc(c1)F)O
2518	CC/N=C(/CCCOC(=O)c1cccc2c1c(O)c1cc(ccc1c2c1ccco1)C(=O)O)\O	CCN=C(CCCOC(=O)c1cccc2c1c(O)c1cc(ccc1c2c1ccco1)C(=O)O)O
2520	OC/C=C(\c1ccc2c(c1)cc(s2)S(=O)(=O)O)/c1[nH]cc(c1)Cl	OCC=C(c1ccc2c(c1)cc(s2)S(=O)(=O)O)c1[nH]cc(c1)Cl
2522	CC[C@H](c1ccccc1OC[C@@H](CCC(c1ccc2c(c1)ccn2C(C)(C)C)(O)O)O)O	CCC(c1ccccc1OCC(CCC(c1ccc2c(c1)ccn2C(C)(C)C)(O)O)O)O
2523	COc1cc(C[C@@H](CCOC2=C(Cc3c([C@H]2F)ccc(c3C)C)C(=O)O)O)cc(c1)OC	COc1cc(CC(CCOC2=C(Cc3c(C2F)ccc(c3C)C)C(=O)O)O)cc(c1)OC
2525	N/C=N/[C@@H](c1c(C)cc(c(c1c1ccc([nH]1)C)N)O)O	NC=NC(c1c(C)cc(c(c1c1ccc([nH]1)C)N)O)O
2527	COc1cc2c3[C@@H](C)C=C[C@H](c3c(cc2c2c1nc(N)nc2)C(=O)C)O	COc1cc2c3C(C)C=CC(c3c(cc2c2c1nc(N)nc2)C(=O)C)O
2528	O=C[C@@H](C(=O)O)N=C(CCCc1cccc(c1[C@@H](C(=O)O)Cc1ncc(o1)C)O)O	O=CC(C(=O)O)N=C(CCCc1cccc(c1C(C(=O)O)Cc1ncc(o1)C)O)O
2530	N#C[C@H](C(=O)c1c[nH]c2c1[C@@H](O)CC[C@H]2O)NC(=O)C(=Cc1ccc2c(c1)c(C)co2)C	N#CC(C(=O)c1c[nH]c2c1C(O)CCC2O)NC(=O)C(=Cc1ccc2c(c1)c(C)co2)C
2534	C[C@@H](c1cccc(c1C(=O)O)CC(=O)O)C(=C1CC=CC(=C1)Cl)OC	CC(c1cccc(c1C(=O)O)CC(=O)O)C(=C1CC=CC(=C1)Cl)OC
2535	OC(=O)CCC/C(=C/C(=O)[C@H](C(=O)Nc1cc(ccc1O)C(=O)O)N)/C(=O)O	OC(=O)CCCC(=CC(=O)C(C(=O)Nc1cc(ccc1O)C(=O)O)N)C(=O)O
2536	O=C(OS(=O)(=O)N)/C=C/c1ccc(cc1c1cccnc1)C(=O)O	O=C(OS(=O)(=O)N)C=Cc1ccc(cc1c1cccnc1)C(=O)O
2537	OC(=O)CC/C=C/C=C\c1cc2CC=C3[C@@H](c2cc1c1ccccc1C)[C@H](O)C=C(C3)C	OC(=O)CCC=CC=Cc1cc2CC=C3C(c2cc1c1ccccc1C)C(O)C=C(C3)C
2538	O=C(NC(=O)c1ccc2c(c1)cccc2)/C=C/Oc1ccc(cc1Cl)O	O=C(NC(=O)c1ccc2c(c1)cccc2)C=COc1ccc(cc1Cl)O
2541	CCC[C@@H]1CC[C@@H]([C@@H]([C@@H]1NC(=O)Nc1ccccc1O)C(=NCCCC(=O)O)O)O	CCCC1CCC(C(C1NC(=O)Nc1ccccc1O)C(=NCCCC(=O)O)O)O
2543	OC(=O)CC(=O)N[C@@H](C(=O)[C@H](C(=O)C(=O)O)CCc1cccc(c1)O)C(=O)N	OC(=O)CC(=O)NC(C(=O)C(C(=O)C(=O)O)CCc1cccc(c1)O)C(=O)N
2544	Oc1ccc(c(c1)[N+](=O)[O-])/C=C/Cc1ccc(c(c1C(=O)O)Cc1nscc1C(C)(C)C)C	Oc1ccc(c(c1)N(=O)=O)C=CCc1ccc(c(c1C(=O)O)Cc1nscc1C(C)(C)C)C
2546	CC1=C[C@H](c2c(C1)cc1cc(O)ccc1c2)C(=O)O	CC1=CC(c2c(C1)cc1cc(O)ccc1c2)C(=O)O
2548	CNC(=CCC1=C(C=CC2=CCc3c([C@H]12)cccc3CC(=O)O)CC(=O)O)O	CNC(=CCC1=C(C=CC2=CCc3c(C12)cccc3CC(=O)O)CC(=O)O)O
2549	C/C=C\1/C=c2ccc(nc2=C[C@H]1c1ccc(c(c1)C(=O)O)C(=O)O)c1cccc2c1cccc2	CC=C1C=c2ccc(nc2=CC1c1ccc(c(c1)C(=O)O)C(=O)O)c1cccc2c1cccc2
2550	C/C=C(/Nc1ccc(cc1)S(=O)(=O)CC(=O)NS(=O)(=O)O)\Cl	CC=C(Nc1ccc(cc1)S(=O)(=O)CC(=O)NS(=O)(=O)O)Cl
2551	COC(=O)[C@H](Oc1ccccc1)CC[C@H]1C[C@@H](Cl)Cc2c1cccc2OC	COC(=O)C(Oc1ccccc1)CCC1CC(Cl)Cc2c1cccc2OC
2552	CCc1cocc1Cc1cc2[C@@H]3CC=CCC3=C[C@H](c2cc1C)NC(=O)CC(=O)O	CCc1cocc1Cc1cc2C3CC=CCC3=CC(c2cc1C)NC(=O)CC(=O)O
2554	O=C(OC(=O)c1c2CC=C[C@@H](c2[nH]c1C(=O)O)CC(=O)O)CC(=O)c1ccc(cc1)Br	O=C(OC(=O)c1c2CC=CC(c2[nH]c1C(=O)O)CC(=O)O)CC(=O)c1ccc(cc1)Br
2556	OCC=C1C(=CC(=C[C@@H]1[C@@H]1CC(=CN1Cc1c(C)ccc2c1cccc2O)CC)C)O	OCC=C1C(=CC(=CC1C1CC(=CN1Cc1c(C)ccc2c1cccc2O)CC)C)O
2557	NC(=O)[C@H]1C=C(C(=O)O)[C@H](c2c1c1CC=C(Cc1[nH]2)C(C)C)Cl	NC(=O)C1C=C(C(=O)O)C(c2c1c1CC=C(Cc1[nH]2)C(C)C)Cl
2558	CCN[C@H](c1ccc(cc1c1c(OC)c(Cl)cc(c1O)OC)C)O	CCNC(c1ccc(cc1c1c(OC)c(Cl)cc(c1O)OC)C)O
2560	OC(=O)c1cc2cccc(c2c(c1[C@@H](c1cc[nH]c1)O)c1ccccc1)O	OC(=O)c1cc2cccc(c2c(c1C(c1cc[nH]c1)O)c1ccccc1)O
2561	CCC(=O)O[C@@H](C(=O)Nc1cccc(c1N(C(=O)c1cccc(c1)O)C(=O)[C@@H](CC)N)Cl)C(=O)O	CCC(=O)OC(C(=O)Nc1cccc(c1N(C(=O)c1cccc(c1)O)C(=O)C(CC)N)Cl)C(=O)O
2562	COC(=O)[C@@H](C(=O)O)Cc1cc(C#N)cc(c1)C(=O)O	COC(=O)C(C(=O)O)Cc1cc(C#N)cc(c1)C(=O)O
2564	CC(COc1cc(ccc1C(=O)O)C(=C[C@](c1ccc(cc1S(=O)(=O)O)O)(O)C)Cl)C	CC(COc1cc(ccc1C(=O)O)C(=CC(c1ccc(cc1S(=O)(=O)O)O)(O)C)Cl)C
2565	COC(=C(C(=O)CC(=O)O)C=O)c1c(O)cccc1[C@H](N=C1CC=CC(=C1C)O)O	COC(=C(C(=O)CC(=O)O)C=O)c1c(O)cccc1C(N=C1CC=CC(=C1C)O)O
2567	OC(=O)CN[C@@H]([C@@H](c1c(O)cc(c(c1O)O)C(=O)O)C)C(=O)O	OC(=O)CNC(C(c1c(O)cc(c(c1O)O)C(=O)O)C)C(=O)O
2568	C=C[C@@H]1C(=CC(=O)c2c1c(O)c(cc2)Cl)C(=O)N	C=CC1C(=CC(=O)c2c1c(O)c(cc2)Cl)C(=O)N
2569	N#C[C@@H](C(=O)OC(=O)[C@H](c1cccc(c1)Cl)/C=C\C(=O)O)N	N#CC(C(=O)OC(=O)C(c1cccc(c1)Cl)C=CC(=O)O)N
2570	COC(=O)Nc1ccc2c(c1Cl)c(ccc2C[C@](C(=O)O)(CCCc1ccccc1)C#N)CC(=O)O	COC(=O)Nc1ccc2c(c1Cl)c(ccc2CC(C(=O)O)(CCCc1ccccc1)C#N)CC(=O)O
2574	COCCCCOc1cccc(c1C)[C@@H]1C=CCc2c1cccc2COC	COCCCCOc1cccc(c1C)C1C=CCc2c1cccc2COC
2576	OC(=O)CC[C@@H]1C=CCc2c1c(O)[nH]c2c1ccc(c(c1)N)F	OC(=O)CCC1C=CCc2c1c(O)[nH]c2c1ccc(c(c1)N)F
2578	C/C=C\CCc1c(O)c(cc2c1cc1C(=O)C=C(C(=O)c1c2)NC(=O)OC)C(=O)O	CC=CCCc1c(O)c(cc2c1cc1C(=O)C=C(C(=O)c1c2)NC(=O)OC)C(=O)O
2579	COc1c(C(=O)O)c(O)c2c(c1C[C@@H](C(=O)O)CC(=O)O)c1ccccc1cc2	COc1c(C(=O)O)c(O)c2c(c1CC(C(=O)O)CC(=O)O)c1ccccc1cc2
2581	CCC/C=C(\CCc1ncc(c2c1c(ccc2OCCCO/C=C/C(=O)C)C(=O)O)C)/C	CCCC=C(CCc1ncc(c2c1c(ccc2OCCCOC=CC(=O)C)C(=O)O)C)C
2582	COCC1=C(C=C([C@H]2C1=C(O)Cc1c2ccnc1O)C(=O)OC)c1ccccc1	COCC1=C(C=C(C2C1=C(O)Cc1c2ccnc1O)C(=O)OC)c1ccccc1
2585	CCCCCOc1c(C)c2CC(=C[C@H](c2c(c1O)C(=O)O)C)O	CCCCCOc1c(C)c2CC(=CC(c2c(c1O)C(=O)O)C)O
2586	OC(=O)CCCC(=O)O[C@@]1(CC=CC=C1)c1ccc2c(c1[C@H](CCCC(=O)O)C)CCC=C2	OC(=O)CCCC(=O)OC1(CC=CC=C1)c1ccc2c(c1C(CCCC(=O)O)C)CCC=C2
2588	C[C@H]([C@@H]1C=C2C=CC=C([C@@H]2c2c1cccc2)Cl)Cc1ccc2c(c1)cccc2	CC(C1C=C2C=CC=C(C2c2c1cccc2)Cl)Cc1ccc2c(c1)cccc2
2590	CCCCC[C@](c1cc(C(=O)NCCC(=O)O)c2c(c1)c(cc(c2)O)C(=O)O)(CCC)O	CCCCCC(c1cc(C(=O)NCCC(=O)O)c2c(c1)c(cc(c2)O)C(=O)O)(CCC)O
2592	COCc1cccc(c1)c1ccc(n1[C@H](c1coc(c1c1cccc(c1OC)OC)C)C(=O)O)C	COCc1cccc(c1)c1ccc(n1C(c1coc(c1c1cccc(c1OC)OC)C)C(=O)O)C
2594	CCc1cc2c(cc1[C@@H](S[C@H](c1c(Cl)c(OC)c3c(c1Cl)cc(cc3F)N)Cl)C)cccc2O	CCc1cc2c(cc1C(SC(c1c(Cl)c(OC)c3c(c1Cl)cc(cc3F)N)Cl)C)cccc2O
2596	CCCc1ccc(c(c1)Cl)C(=O)OC(=O)[C@H](C(=O)O)CCCc1ccccc1C(=O)O	CCCc1ccc(c(c1)Cl)C(=O)OC(=O)C(C(=O)O)CCCc1ccccc1C(=O)O
2597	OC(=O)c1ccc(cc1)/C=C\c1ccccc1Oc1ccccc1	OC(=O)c1ccc(cc1)C=Cc1ccccc1Oc1ccccc1
2599	O=C[C@@H](N=C([C@@H]1CCc2c1c(ccc2)NC(=O)C(C)(C)C)N)CCCCC(=O)O	O=CC(N=C(C1CCc2c1c(ccc2)NC(=O)C(C)(C)C)N)CCCCC(=O)O
2600	COCCc1ncc2c(c1CC)c(OC)cc(c2C[C@H]([C@@H](C[C@@H](C(=O)O)CC(=O)O)O)C(=O)O)C	COCCc1ncc2c(c1CC)c(OC)cc(c2CC(C(CC(C(=O)O)CC(=O)O)O)C(=O)O)C
2601	COC1=C[C@@H](O)c2c(N1)ccc(c2O)c1ccccc1C(=O)O	COC1=CC(O)c2c(N1)ccc(c2O)c1ccccc1C(=O)O
2606	COc1cc(O)cnc1S(=O)(=O)OC(=O)c1ccc(c(c1)NC(=O)[C@@H](c1c[nH]c2c1cccc2)O)O	COc1cc(O)cnc1S(=O)(=O)OC(=O)c1ccc(c(c1)NC(=O)C(c1c[nH]c2c1cccc2)O)O
2607	CCCC[C@](c1cc2[C@H]3C=CC=C[C@H]3CCc2c(c1)C)(O)C	CCCCC(c1cc2C3C=CC=CC3CCc2c(c1)C)(O)C
2610	COC(=O)O[C@H](C1=CCc2c([C@H]1O)c(O)c(c(c2O)C(=O)O)CC)CCC(=O)O	COC(=O)OC(C1=CCc2c(C1O)c(O)c(c(c2O)C(=O)O)CC)CCC(=O)O
2613	CCc1ccc(c2c1c(O)c1CC=C[C@H](c1c2)C)Oc1ccccc1	CCc1ccc(c2c1c(O)c1CC=CC(c1c2)C)Oc1ccccc1
2614	Oc1cc2ccccc2c(c1)S(=O)(=O)N[C@H](C(=O)O)C(=O)N	Oc1cc2ccccc2c(c1)S(=O)(=O)NC(C(=O)O)C(=O)N
2615	CC(=C/C=C/1\CC(=O)c2c(N1C)cc(cc2c1c(O)nc2c(c1O)cccc2)O)C	CC(=CC=C1CC(=O)c2c(N1C)cc(cc2c1c(O)nc2c(c1O)cccc2)O)C
2616	COC1=CC=CC2=C[C@H](c3c([C@H]12)c(C(=O)O)c(cc3)O)O	COC1=CC=CC2=CC(c3c(C12)c(C(=O)O)c(cc3)O)O
2618	CCOS(=O)(=O)[C@@H](C(=N)C(=O)C[C@H](/C=C(\C(=O)O)/Cc1ccccc1)O)Cc1ccccc1	CCOS(=O)(=O)C(C(=N)C(=O)CC(C=C(C(=O)O)Cc1ccccc1)O)Cc1ccccc1
2619	CO[C@H](C1=CCc2c(C1)cc(c1c2cccc1)CCC(=O)O)C	COC(C1=CCc2c(C1)cc(c1c2cccc1)CCC(=O)O)C
