counter	SMILES (prior)	SMILES (after) round trip:
2932	O=C(NS(=O)(=O)O)CCc1c(Br)cc(c(c1Cl)Cl)Cl	O=C(NS(=O)(=O)O)CCc1c(Br)cc(c(c1Cl)Cl)Cl
2937	CCCNc1n[nH]c2c1c(OC)c1c(c2)c(C=O)c(cc1C)O	CCCNc1n[nH]c2c1c(OC)c1c(c2)c(C=O)c(cc1C)O
2938	CCCOc1cc2cc3cc(Cl)c4c(c3cc2c(c1C(=O)O)O)[nH]cn4	CCCOc1cc2cc3cc(Cl)c4c(c3cc2c(c1C(=O)O)O)[nH]cn4
2941	COCc1ccc(c2c1c(cc1c2CC=CC1)C(=CC(=O)O)C)OC	COCc1ccc(c2c1c(cc1c2CC=CC1)C(=CC(=O)O)C)OC
2944	OC(=O)c1ccc2c(c1)ccc1c2ccc2c1onc2O	OC(=O)c1ccc2c(c1)ccc1c2ccc2c1onc2O
2947	COc1c(c2cc(Cl)c(cc2C(=O)O)OC)c(cc(c1C(=O)O)O)C(=O)O	COc1c(c2cc(Cl)c(cc2C(=O)O)OC)c(cc(c1C(=O)O)O)C(=O)O
2948	COC(=O)C(=CNc1ccc(c(c1)CNC(=O)c1cccs1)O)O	COC(=O)C(=CNc1ccc(c(c1)CNC(=O)c1cccs1)O)O
2951	COc1cc(cn1Cc1cc(C(=O)O)c(c(c1Cl)C)O)CC	COc1cc(cn1Cc1cc(C(=O)O)c(c(c1Cl)C)O)CC
2953	CCC(=O)OC(=O)CCc1c(O)c2cc(cc(c2c2c1c(OC)ccc2)O)S(=O)(=O)N	CCC(=O)OC(=O)CCc1c(O)c2cc(cc(c2c2c1c(OC)ccc2)O)S(=O)(=O)N
2957	CCc1c2cc(ccc2c(c2c1ccn2C)C)CC(C)C	CCc1c2cc(ccc2c(c2c1ccn2C)C)CC(C)C
2959	OC(=O)CS(=O)(=O)c1cccc2c1c(O)ccc2O	OC(=O)CS(=O)(=O)c1cccc2c1c(O)ccc2O
2960	OCCc1cccc(c1)c1cnc2c(c1)cccc2C(Cc1cccc(c1)C(=O)OC(=O)C)(C)C	OCCc1cccc(c1)c1cnc2c(c1)cccc2C(Cc1cccc(c1)C(=O)OC(=O)C)(C)C
2962	OCCc1c(c2ccc(c(c2)OC)Cl)c(N)cc2c1ccc1c2CC=CC1	OCCc1c(c2ccc(c(c2)OC)Cl)c(N)cc2c1ccc1c2CC=CC1
2963	OC(=O)CCCCN(c1ccc(cc1C)O)c1nnc(s1)N	OC(=O)CCCCN(c1ccc(cc1C)O)c1nnc(s1)N
2965	COc1ccc2c(c1c1ccc(c3c1cccn3)CC)c(F)ccc2S(=O)(=O)NC	COc1ccc2c(c1c1ccc(c3c1cccn3)CC)c(F)ccc2S(=O)(=O)NC
2967	Cc1ccc(c(c1)C(=O)C(C(=O)Oc1cccc(c1O)O)(F)F)C(=O)O	Cc1ccc(c(c1)C(=O)C(C(=O)Oc1cccc(c1O)O)(F)F)C(=O)O
2968	OC(=O)c1ccc([nH]1)Cc1c(O)cc(c2c1c(C(=O)O)c(O)cc2O)O	OC(=O)c1ccc([nH]1)Cc1c(O)cc(c2c1c(C(=O)O)c(O)cc2O)O
2970	CCCc1c[nH]c(c1)Cc1cc(N)ccc1c1ccccc1	CCCc1c[nH]c(c1)Cc1cc(N)ccc1c1ccccc1
2971	O=C(Nc1ccccc1)OCCc1ccccc1F	O=C(Nc1ccccc1)OCCc1ccccc1F
2972	O=CNc1ccc(c2c1cc(cc2C(=O)O)S(=O)(=O)N)C(=O)CCS(=O)(=O)OCC	O=CNc1ccc(c2c1cc(cc2C(=O)O)S(=O)(=O)N)C(=O)CCS(=O)(=O)OCC
2974	CCCOC(=O)c1cccc2c1ccc(c2CCC)Cl	CCCOC(=O)c1cccc2c1ccc(c2CCC)Cl
2978	COc1c(Oc2c(F)cc(c3c2c(OC)ccc3)O)c(C)c2c(c1O)c(ccc2)C(=O)O	COc1c(Oc2c(F)cc(c3c2c(OC)ccc3)O)c(C)c2c(c1O)c(ccc2)C(=O)O
2980	CCOc1ccc(c2c1ccc1c2[nH]c(c1)O)F	CCOc1ccc(c2c1ccc1c2[nH]c(c1)O)F
2982	OC(=O)CC(=O)Cc1[nH]c2c(c1CC(=O)O)c(O)c(c(c2O)O)C(=O)O	OC(=O)CC(=O)Cc1[nH]c2c(c1CC(=O)O)c(O)c(c(c2O)O)C(=O)O
2983	O=C(NC(=O)OC(=O)C1=C2CC=C(CC2=CC1)C(=O)O)COc1ccc2c(c1)cccc2	O=C(NC(=O)OC(=O)C1=C2CC=C(CC2=CC1)C(=O)O)COc1ccc2c(c1)cccc2
2986	CCCC(=O)Oc1ccc(cc1)Oc1cccc(c1)O	CCCC(=O)Oc1ccc(cc1)Oc1cccc(c1)O
2989	CCCCc1c(NC(=CC(=O)OCC)O)ccc(c1Cl)NC=O	CCCCc1c(NC(=CC(=O)OCC)O)ccc(c1Cl)NC=O
2992	CCC(=O)C(=C(CC(=CCc1ccccc1)C)C)C	CCC(=O)C(=C(CC(=CCc1ccccc1)C)C)C
2993	CCCOC(=O)Nc1cc(NC=O)c2c(c1O)cc(nc2)O	CCCOC(=O)Nc1cc(NC=O)c2c(c1O)cc(nc2)O
2994	CCCCCC(=O)OC(=O)c1ccc(cc1C(=O)OC(=O)Nc1ccc(c(c1)O)CCO)O	CCCCCC(=O)OC(=O)c1ccc(cc1C(=O)OC(=O)Nc1ccc(c(c1)O)CCO)O
3002	CCc1cnc2c(c1OC(=O)c1ccc(c(c1)C(=O)OC(=O)C)Cl)ccc1c2cc(cc1)C(=O)O	CCc1cnc2c(c1OC(=O)c1ccc(c(c1)C(=O)OC(=O)C)Cl)ccc1c2cc(cc1)C(=O)O
3003	CCNCCc1c(O)n(c(c1CC)O)C(C)(C)C	CCNCCc1c(O)n(c(c1CC)O)C(C)(C)C
3006	CCc1ccc(c(c1)Cc1cc(CC)c(nc1O)O)CC	CCc1ccc(c(c1)Cc1cc(CC)c(nc1O)O)CC
3009	OC(=O)Cc1c(O)ncc2c1c(Cl)cc(c2S(=O)(=O)N)Cl	OC(=O)Cc1c(O)ncc2c1c(Cl)cc(c2S(=O)(=O)N)Cl
3010	Fc1ccc(cc1)C(c1cc2c([nH]1)cccc2S(=O)(=O)O)(C)C	Fc1ccc(cc1)C(c1cc2c([nH]1)cccc2S(=O)(=O)O)(C)C
3011	COc1c(C(=O)O)c(CCCCC(=O)OC(=O)C)c(c2c1cc1c(c2)cc(c(c1O)O)Cl)Br	COc1c(C(=O)O)c(CCCCC(=O)OC(=O)C)c(c2c1cc1c(c2)cc(c(c1O)O)Cl)Br
3012	CCC(=O)OCCC(c1cnc(nc1CC)OC)(F)F	CCC(=O)OCCC(c1cnc(nc1CC)OC)(F)F
3017	O=C(OC(=O)OC(=O)c1c(O)cc(c2c1cccc2F)F)CCCc1ccccc1	O=C(OC(=O)OC(=O)c1c(O)cc(c2c1cccc2F)F)CCCc1ccccc1
3027	COc1cc(cc(c1CC(=O)O)OC)C(=O)O	COc1cc(cc(c1CC(=O)O)OC)C(=O)O
3029	Oc1ccc2c(c1c1ccccc1)cc(cc2N)C(=O)O	Oc1ccc2c(c1c1ccccc1)cc(cc2N)C(=O)O
3030	COc1ccc2c(c1)c1cc(C)cc(c1cc2)Cl	COc1ccc2c(c1)c1cc(C)cc(c1cc2)Cl
3034	COc1c(ccc(c1O)O)c1ccc(cc1O)C(=O)O	COc1c(ccc(c1O)O)c1ccc(cc1O)C(=O)O
3035	CCCOc1ccc2c3c1C(=CCc3cc(c2)c1cncc(c1C(=O)O)O)F	CCCOc1ccc2c3c1C(=CCc3cc(c2)c1cncc(c1C(=O)O)O)F
3039	OC(=O)C(C(=O)O)Oc1cccc2c1c1ccc(cc1o2)Cl	OC(=O)C(C(=O)O)Oc1cccc2c1c1ccc(cc1o2)Cl
3042	CCOC(=O)c1cc2ccccc2c(c1C(=O)CC)O	CCOC(=O)c1cc2ccccc2c(c1C(=O)CC)O
3043	COc1ccc(c(c1)O)CC(=O)NC(=O)c1ccccc1O	COc1ccc(c(c1)O)CC(=O)NC(=O)c1ccccc1O
3044	OC(=O)c1nc(O)c(cc1c1ccccc1)C(C)(C)C	OC(=O)c1nc(O)c(cc1c1ccccc1)C(C)(C)C
3045	O=COC(=O)NC(=O)CC(=O)OCc1ccc(c2c1cccc2S(=O)(=O)O)O	O=COC(=O)NC(=O)CC(=O)OCc1ccc(c2c1cccc2S(=O)(=O)O)O
3046	O=C1C=C(Cc2cc(cc(c2)S(=O)(=O)Nc2c(C)cc(cc2O)O)C(=O)O)C(=O)C(=C1)C(=O)O	O=C1C=C(Cc2cc(cc(c2)S(=O)(=O)Nc2c(C)cc(cc2O)O)C(=O)O)C(=O)C(=C1)C(=O)O
3048	OC(=O)c1nn(c(c1)c1ccc(c(c1)C(=O)O)C)c1ccc([nH]1)O	OC(=O)c1nn(c(c1)c1ccc(c(c1)C(=O)O)C)c1ccc([nH]1)O
3050	CCCCC(=CCc1cc(O)cc(c1C(C)(C)C)C(=O)O)C	CCCCC(=CCc1cc(O)cc(c1C(C)(C)C)C(=O)O)C
3058	O=C(OC(=O)c1cc(N)c2c(c1)cccc2)CCc1ccccc1	O=C(OC(=O)c1cc(N)c2c(c1)cccc2)CCc1ccccc1
3061	CCCCc1c2c(Cl)ccc(c2c(c2c1[nH]cc2)C(=O)O)OC	CCCCc1c2c(Cl)ccc(c2c(c2c1[nH]cc2)C(=O)O)OC
3063	COc1cc(c2c(c1O)[nH]cc2NC(=O)NC(=O)C)c1ccc2c(c1OC)nc(o2)C	COc1cc(c2c(c1O)[nH]cc2NC(=O)NC(=O)C)c1ccc2c(c1OC)nc(o2)C
3067	OC(=O)CC(=O)NC(=O)c1cc2oc3c(c2c(c1C(=O)CC(=O)O)O)cccc3	OC(=O)CC(=O)NC(=O)c1cc2oc3c(c2c(c1C(=O)CC(=O)O)O)cccc3
3068	CCOC(=O)NC(=O)c1c(ccc2c1c(O)c(O)cc2OC)CC(=O)O	CCOC(=O)NC(=O)c1c(ccc2c1c(O)c(O)cc2OC)CC(=O)O
3070	OC(=O)Cc1cc(CCC(=O)O)c(c(c1)c1cc(O)c(c(c1)O)F)I	OC(=O)Cc1cc(CCC(=O)O)c(c(c1)c1cc(O)c(c(c1)O)F)I
3071	COc1cc[nH]c1C(=O)NCc1c(O)[nH]c2c1c(C)ccc2	COc1cc[nH]c1C(=O)NCc1c(O)[nH]c2c1c(C)ccc2
3072	CCOc1ccccc1C(=O)NC(=O)NC(=O)NC(=O)CC	CCOc1ccccc1C(=O)NC(=O)NC(=O)NC(=O)CC
3074	Oc1ccc(c(c1Cc1ccccc1)O)c1cc(c(cc1S(=O)(=O)O)O)S(=O)(=O)O	Oc1ccc(c(c1Cc1ccccc1)O)c1cc(c(cc1S(=O)(=O)O)O)S(=O)(=O)O
3075	CCOc1ccc2c(c1C(=O)NC)c(O)c1c(c2)cc2c(c1OCCC(=O)O)c(Cl)ccc2	CCOc1ccc2c(c1C(=O)NC)c(O)c1c(c2)cc2c(c1OCCC(=O)O)c(Cl)ccc2
3076	N#Cc1ccc2c(c1Cl)c(O)c1c(c2O)nc(cn1)S(=O)(=O)NCC(=O)O	N#Cc1ccc2c(c1Cl)c(O)c1c(c2O)nc(cn1)S(=O)(=O)NCC(=O)O
3078	CCc1csc(c1)c1cc2cc(cc(c2cc1C(=O)O)O)CS(=O)(=O)O	CCc1csc(c1)c1cc2cc(cc(c2cc1C(=O)O)O)CS(=O)(=O)O
3080	CC(=O)Oc1ccc(c2c1c(O)cc(c2c1ccccc1C)O)Cl	CC(=O)Oc1ccc(c2c1c(O)cc(c2c1ccccc1C)O)Cl
3082	COc1ccc(c(c1)F)c1cc(n(c1O)C)C(=O)O	COc1ccc(c(c1)F)c1cc(n(c1O)C)C(=O)O
3086	Oc1ncc(c(c1)c1ccccc1)C(=Cc1ccccc1)O	Oc1ncc(c(c1)c1ccccc1)C(=Cc1ccccc1)O
3090	OC(=O)CCc1c(O)c(cc2c1ccc(c2)C(=O)O)C(=O)O	OC(=O)CCc1c(O)c(cc2c1ccc(c2)C(=O)O)C(=O)O
3092	COc1cc(C(=O)O)c(c2c1cc(F)cc2F)CC(=O)OC(=O)CCC(=O)O	COc1cc(C(=O)O)c(c2c1cc(F)cc2F)CC(=O)OC(=O)CCC(=O)O
3095	OCCCCc1cc(C(=O)OC(=O)NC(=O)CC(=O)N(C(C)(C)C)C)c2c(c1)[nH]cc2	OCCCCc1cc(C(=O)OC(=O)NC(=O)CC(=O)N(C(C)(C)C)C)c2c(c1)[nH]cc2
3096	OC(=O)c1cc(O)c2c3c1c1occc1cc3CCC2	OC(=O)c1cc(O)c2c3c1c1occc1cc3CCC2
3097	CC(=O)OCc1c(O)c(cc2c1c1c(cccc1c(c2)O)C(=O)O)C(=O)O	CC(=O)OCc1c(O)c(cc2c1c1c(cccc1c(c2)O)C(=O)O)C(=O)O
3101	CCc1cc2c(n1C)c1ccc3c(c1cc2)c(ccc3C(=O)O)C(O)(C)C	CCc1cc2c(n1C)c1ccc3c(c1cc2)c(ccc3C(=O)O)C(O)(C)C
3107	COc1cc(c2ccc(c(c2)C(C)(C)C)CC(=O)O)c2c(c1)c(O)[nH]c2C(=O)OC(=O)C	COc1cc(c2ccc(c(c2)C(C)(C)C)CC(=O)O)c2c(c1)c(O)[nH]c2C(=O)OC(=O)C
3108	OCc1cocc1N(c1ccccc1Oc1cc(O)c2c(c1OC)cc(c(c2)F)C(=O)O)C	OCc1cocc1N(c1ccccc1Oc1cc(O)c2c(c1OC)cc(c(c2)F)C(=O)O)C
3110	O=C(OC(=O)c1cc(O)ccc1C(=O)O)CC(=O)N(C(=O)c1ccc(cc1)C(=O)O)C	O=C(OC(=O)c1cc(O)ccc1C(=O)O)CC(=O)N(C(=O)c1ccc(cc1)C(=O)O)C
3111	OC(=O)CCc1ccc(c(c1)C)Cc1c(C(=O)O)c(O)c2c(c1F)CCCC2	OC(=O)CCc1ccc(c(c1)C)Cc1c(C(=O)O)c(O)c2c(c1F)CCCC2
3115	COc1cc2cc3c(cc2cc1OC)cc(cc3C)C(=O)N	COc1cc2cc3c(cc2cc1OC)cc(cc3C)C(=O)N
3116	COCc1oc(c2c1cc(CC)c1c2cccc1)C=C	COCc1oc(c2c1cc(CC)c1c2cccc1)C=C
3118	ONC(=O)NC(=O)c1c(cc(c2c1cccc2O)Cl)c1ccccc1	ONC(=O)NC(=O)c1c(cc(c2c1cccc2O)Cl)c1ccccc1
3119	O=Cc1c(NC(=O)C(=O)O)cc(c(c1O)NC(=O)N)O	O=Cc1c(NC(=O)C(=O)O)cc(c(c1O)NC(=O)N)O
3122	CCc1cccc(c1)c1ccc(cc1)c1cc2c(o1)cc(cc2)C(=O)O	CCc1cccc(c1)c1ccc(cc1)c1cc2c(o1)cc(cc2)C(=O)O
3123	OC(=O)Cc1c(ccc2c1cc1onc(c1c2)O)Cc1ccc(c(c1)C)O	OC(=O)Cc1c(ccc2c1cc1onc(c1c2)O)Cc1ccc(c(c1)C)O
3127	OC(=O)c1ccc2c(c1)c1ccccc1c(c2)C(=O)N	OC(=O)c1ccc2c(c1)c1ccccc1c(c2)C(=O)N
3131	COc1cccc2c1c1[nH]c3c(c1cc2)cccc3O	COc1cccc2c1c1[nH]c3c(c1cc2)cccc3O
3133	OCCc1cc(C(=O)O)c2c3c1cc1ccccc1c3C(=CC2)F	OCCc1cc(C(=O)O)c2c3c1cc1ccccc1c3C(=CC2)F
3139	CNC(=O)c1[nH]c(c(c1C)C(=O)O)c1c(Cl)ccc2c1c(CO)ncc2	CNC(=O)c1[nH]c(c(c1C)C(=O)O)c1c(Cl)ccc2c1c(CO)ncc2
3143	COC1=CCc2c(C1)c1c(OC)c(ccc1c(c2)O)C(=O)O	COC1=CCc2c(C1)c1c(OC)c(ccc1c(c2)O)C(=O)O
3144	OC(=O)c1cc(ccc1F)c1cccc2c1cccc2	OC(=O)c1cc(ccc1F)c1cccc2c1cccc2
3146	COc1cccc(c1)c1c(Cl)[nH]c2c1ccc1c2ccc(c1)Cl	COc1cccc(c1)c1c(Cl)[nH]c2c1ccc1c2ccc(c1)Cl
3150	Ic1cc(OCS(=O)(=O)OC(=O)Cc2cccc3c2cc(Cl)cc3)cc(c1)COP(=O)(O)O	Ic1cc(OCS(=O)(=O)OC(=O)Cc2cccc3c2cc(Cl)cc3)cc(c1)COP(=O)(O)O
3151	COc1ccc(cc1c1cc(N)ccc1OC)C(=O)O	COc1ccc(cc1c1cc(N)ccc1OC)C(=O)O
3152	OC(=O)c1cc(ccc1O)Cc1ccc(c2c1c1CNCCc1c(c2)C)O	OC(=O)c1cc(ccc1O)Cc1ccc(c2c1c1CNCCc1c(c2)C)O
3154	Clc1ccc(cc1)C(=O)OC(=O)c1cc2c(O)cc3c(c2c2c1c(O)cnc2)c(N)[nH]c3	Clc1ccc(cc1)C(=O)OC(=O)c1cc2c(O)cc3c(c2c2c1c(O)cnc2)c(N)[nH]c3
3155	Cc1ncc2c(c1)cc(o2)Cc1cc(C)cc2c1scc2	Cc1ncc2c(c1)cc(o2)Cc1cc(C)cc2c1scc2
3156	Oc1cc(Cl)c2c(c1)c1cc(ccc1cc2)S(=O)(=O)O	Oc1cc(Cl)c2c(c1)c1cc(ccc1cc2)S(=O)(=O)O
3159	CCCCCC(=O)OC(=O)c1ccccc1c1ccccc1C=O	CCCCCC(=O)OC(=O)c1ccccc1c1ccccc1C=O
3162	COc1cccc2c1cc(Cl)c1c2c2ccccc2[nH]1	COc1cccc2c1cc(Cl)c1c2c2ccccc2[nH]1
3166	COCc1c2cc3[nH]c(c(c3cc2c(c2c1[nH]cc2Cl)C)CO)C	COCc1c2cc3[nH]c(c(c3cc2c(c2c1[nH]cc2Cl)C)CO)C
3168	OCc1cc(Oc2cccc(c2)S(=O)(=O)N)c2c(c1CN)c1cc(ccc1c(c2)O)C(=O)O	OCc1cc(Oc2cccc(c2)S(=O)(=O)N)c2c(c1CN)c1cc(ccc1c(c2)O)C(=O)O
3173	COC=C(C(=C(c1cc(O)cc(c1)NS(=O)(=O)O)C(=O)OC(=O)NS(=O)(=O)c1ccccc1F)Cl)C	COC=C(C(=C(c1cc(O)cc(c1)NS(=O)(=O)O)C(=O)OC(=O)NS(=O)(=O)c1ccccc1F)Cl)C
3174	COCCc1cc(C(=O)O)c(c2c1c(C)c(c1c2nc(c(c1O)C)C(C)C)C(C)(C)C)O	COCCc1cc(C(=O)O)c(c2c1c(C)c(c1c2nc(c(c1O)C)C(C)C)C(C)(C)C)O
3175	Cc1ccc2c(c1)cc1c(c2)cc(c(c1CS(=O)(=O)O)O)C	Cc1ccc2c(c1)cc1c(c2)cc(c(c1CS(=O)(=O)O)O)C
3177	CCC(=O)OC(=O)Nc1cccc2c1c1c(cn2)oc2c1c(CC)ccc2	CCC(=O)OC(=O)Nc1cccc2c1c1c(cn2)oc2c1c(CC)ccc2
3178	OC(=O)c1cc(O)c2c(c1)c(Cl)cc1c2cccc1O	OC(=O)c1cc(O)c2c(c1)c(Cl)cc1c2cccc1O
3181	NC(=N)NC(=O)c1c(C)ccc(c1n1cccc1O)NC(=O)c1c(O)[nH]c2c1cccc2	NC(=N)NC(=O)c1c(C)ccc(c1n1cccc1O)NC(=O)c1c(O)[nH]c2c1cccc2
3183	CCOc1c(COc2c(Cl)ccc3c2nco3)cc(cc1CO)O	CCOc1c(COc2c(Cl)ccc3c2nco3)cc(cc1CO)O
3184	OC(=Nc1c(O)cccc1O)OC(=O)C1CCCCC1	OC(=Nc1c(O)cccc1O)OC(=O)C1CCCCC1
3185	Oc1ccc(c(c1)c1ccccc1)Oc1c(ccc2c1cccc2O)C(=O)O	Oc1ccc(c(c1)c1ccccc1)Oc1c(ccc2c1cccc2O)C(=O)O
3186	CCC(=CC(=O)O)C(=C(c1ccc(nc1)O)C)CCOS(=O)(=O)O	CCC(=CC(=O)O)C(=C(c1ccc(nc1)O)C)CCOS(=O)(=O)O
3195	COc1c(C(=O)O)c(O)c(c2c1c1occc1cc2)c1c[nH]c(c1)O	COc1c(C(=O)O)c(O)c(c2c1c1occc1cc2)c1c[nH]c(c1)O
3196	O=C(Cc1cc(c(cc1O)O)c1ccccc1Cl)NC(=O)NC(=O)C	O=C(Cc1cc(c(cc1O)O)c1ccccc1Cl)NC(=O)NC(=O)C
3198	N#Cc1ccc2c(c1)cc1c(c2Cl)cc2c(c1O)c(c(cc2)O)c1ccccc1N	N#Cc1ccc2c(c1)cc1c(c2Cl)cc2c(c1O)c(c(cc2)O)c1ccccc1N
3202	CCc1cccc(c1)CCCOc1ccc(c2c1CCN2)OC	CCc1cccc(c1)CCCOc1ccc(c2c1CCN2)OC
3204	ClCCc1cc(O)c(c(c1c1ccccc1CC(=O)O)CCCCCC)NC	ClCCc1cc(O)c(c(c1c1ccccc1CC(=O)O)CCCCCC)NC
3206	OC(=O)COc1cccc2c1ccc(c2)C(=O)O	OC(=O)COc1cccc2c1ccc(c2)C(=O)O
3207	CC(c1cc(O)c2c(c1)c1ccccc1c(c2)F)C	CC(c1cc(O)c2c(c1)c1ccccc1c(c2)F)C
3210	CCCc1cc(OC)c2c(c1F)oc(n2)CCCO	CCCc1cc(OC)c2c(c1F)oc(n2)CCCO
3211	CCOC(=O)C(=CN)C(=O)Nc1ccn(c1)Cc1occ(c1Cc1ccccc1CC(C)C)CC	CCOC(=O)C(=CN)C(=O)Nc1ccn(c1)Cc1occ(c1Cc1ccccc1CC(C)C)CC
3213	COc1c(CCC(=O)OC(=O)NC(=O)CCCC(=O)O)ccc(c1OC)O	COc1c(CCC(=O)OC(=O)NC(=O)CCCC(=O)O)ccc(c1OC)O
3214	O=C(OC(=O)c1ccc(c2c1cc(O)cc2C(=O)C)F)Cc1cc(n(c1)CC(=O)O)Cl	O=C(OC(=O)c1ccc(c2c1cc(O)cc2C(=O)C)F)Cc1cc(n(c1)CC(=O)O)Cl
3216	Oc1ccc2c(c1)c(C(=O)NC(=O)c1ccccc1)c(nc2)N	Oc1ccc2c(c1)c(C(=O)NC(=O)c1ccccc1)c(nc2)N
3218	O=C(CC(=O)c1ccccc1)OC(=O)CCOC(=O)C	O=C(CC(=O)c1ccccc1)OC(=O)CCOC(=O)C
3226	COc1cc(Cl)c2c(c1)c(Cl)c(c1c2cc(O)c(c1)O)C(=O)CC(=O)N(C)C	COc1cc(Cl)c2c(c1)c(Cl)c(c1c2cc(O)c(c1)O)C(=O)CC(=O)N(C)C
3228	COc1cc(CCC(=O)O)cc2c1c1cc(O)c(cc1[nH]2)C(=O)O	COc1cc(CCC(=O)O)cc2c1c1cc(O)c(cc1[nH]2)C(=O)O
3229	OC(=NC(=O)c1ccccc1O)CCC(=O)c1ccc(c(c1)Cl)C(=O)O	OC(=NC(=O)c1ccccc1O)CCC(=O)c1ccc(c(c1)Cl)C(=O)O
3231	O=C(Nc1cn(c(c1)O)Cc1c(F)cc2c(c1O)nc([nH]2)C)CC(=O)N	O=C(Nc1cn(c(c1)O)Cc1c(F)cc2c(c1O)nc([nH]2)C)CC(=O)N
3235	Fc1ccc2c(c1)c1ccc3c(c1o2)CC=CC3	Fc1ccc2c(c1)c1ccc3c(c1o2)CC=CC3
3236	CCC(=O)Oc1c(cc2c(c1COc1ccc(cc1)NC(=O)OC)cccc2)C(=O)N	CCC(=O)Oc1c(cc2c(c1COc1ccc(cc1)NC(=O)OC)cccc2)C(=O)N
3239	CCc1c(Cl)cc2c(c1C)oc1c2c(ccc1)Cc1cc(C)ccc1F	CCc1c(Cl)cc2c(c1C)oc1c2c(ccc1)Cc1cc(C)ccc1F
3242	COc1cccc(c1C(=O)OC(=O)c1ccccc1)F	COc1cccc(c1C(=O)OC(=O)c1ccccc1)F
3243	C=CC=C(c1cccc(c1)C(=O)OC(=O)NC(=O)c1cc(OC)ccc1Cl)NC	C=CC=C(c1cccc(c1)C(=O)OC(=O)NC(=O)c1cc(OC)ccc1Cl)NC
3244	COc1ccc(cc1)C(=O)OC(=O)CC(=O)OC(=O)c1ccc2c(c1CC(=O)O)cccc2O	COc1ccc(cc1)C(=O)OC(=O)CC(=O)OC(=O)c1ccc2c(c1CC(=O)O)cccc2O
3248	OC(=O)COc1ccccc1C(=O)Oc1c(F)ccc2c1cccc2C(=O)N	OC(=O)COc1ccccc1C(=O)Oc1c(F)ccc2c1cccc2C(=O)N
3251	OC(=O)c1cccc(c1O)Sc1c(O)ccc2c1cc(C(=O)C)c(c2)N	OC(=O)c1cccc(c1O)Sc1c(O)ccc2c1cc(C(=O)C)c(c2)N
3253	OC(=O)Cc1cccc(c1C(c1ccc(cc1)CS(=O)(=O)O)(C)C)F	OC(=O)Cc1cccc(c1C(c1ccc(cc1)CS(=O)(=O)O)(C)C)F
3254	COc1c2c(C)cccc2c(c2c1c1ccc(nc1cc2C(=O)NCC(=O)O)O)O	COc1c2c(C)cccc2c(c2c1c1ccc(nc1cc2C(=O)NCC(=O)O)O)O
3255	OC(=O)CCc1cccc2c1c1c(Cl)ccc(c1c(c2)O)NC(=O)c1ncc[nH]1	OC(=O)CCc1cccc2c1c1c(Cl)ccc(c1c(c2)O)NC(=O)c1ncc[nH]1
3261	CCOc1nc(cc2c1c(C)c1c(O)c(OC)c(cc1c2OC)Cl)c1ccccc1C(C)(C)C	CCOc1nc(cc2c1c(C)c1c(O)c(OC)c(cc1c2OC)Cl)c1ccccc1C(C)(C)C
3262	Clc1cc(O)c2c(c1)c(C(=O)Nc1ccccc1C)c([nH]2)O	Clc1cc(O)c2c(c1)c(C(=O)Nc1ccccc1C)c([nH]2)O
3268	Cc1c(C)cc(c2c1cc1c(O)c3ccccc3cc1c2S(=O)(=O)O)C	Cc1c(C)cc(c2c1cc1c(O)c3ccccc3cc1c2S(=O)(=O)O)C
3269	O=C(CC(=O)NC(=O)C)CNc1cc(C)cc(c1C)CCC(=O)O	O=C(CC(=O)NC(=O)C)CNc1cc(C)cc(c1C)CCC(=O)O
3274	CC(=O)Oc1ccc(c2c1ccc(c2)O)c1ccccc1O	CC(=O)Oc1ccc(c2c1ccc(c2)O)c1ccccc1O
3275	CCCN(C(=CCc1cccc2c1ccc(c2)O)NC(=O)CC(=O)O)C	CCCN(C(=CCc1cccc2c1ccc(c2)O)NC(=O)CC(=O)O)C
3278	CCCCC(=O)Oc1ccc(c2c1cccc2)CC	CCCCC(=O)Oc1ccc(c2c1cccc2)CC
3280	NC(=O)Cc1ccc(c(c1O)C(=O)OCc1cccc2-c3c(CCc12)c(O)ccc3O)O	NC(=O)Cc1ccc(c(c1O)C(=O)OCc1cccc2-c3c(CCc12)c(O)ccc3O)O
3281	O=CNc1cc(n(c1C)Cc1c(cc(c2c1c1[nH]c(c(c1cc2Cl)Cl)OC)Cl)C(=O)O)C	O=CNc1cc(n(c1C)Cc1c(cc(c2c1c1[nH]c(c(c1cc2Cl)Cl)OC)Cl)C(=O)O)C
3282	CCC(=O)Cc1cc(C(=O)O)c(nc1c1cccc(c1)C)O	CCC(=O)Cc1cc(C(=O)O)c(nc1c1cccc(c1)C)O
3283	OC(=O)c1ccc2c3c1cc1ccoc1c3CC=C2C	OC(=O)c1ccc2c3c1cc1ccoc1c3CC=C2C
3284	O=CNC(=O)C=C(C(=O)O)NC(=O)CCc1c(C)ccc(c1OC)O	O=CNC(=O)C=C(C(=O)O)NC(=O)CCc1c(C)ccc(c1OC)O
3286	COC1=CCc2c(C1)c(COc1ccc(c(c1)C(=O)O)CO)cc(c2)C	COC1=CCc2c(C1)c(COc1ccc(c(c1)C(=O)O)CO)cc(c2)C
3288	COc1cccc2c1c(ccc2)C(=O)OCCCC(=O)O	COc1cccc2c1c(ccc2)C(=O)OCCCC(=O)O
